21:14:26 INFO  application.AppManager - Start in browser FIREFOX
21:21:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:21:28 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:21:28 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:21:28 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:21:28 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:21:28 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:21:28 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:21:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:21:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:21:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:21:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:21:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:21:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:21:30 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:21:30 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:21:30 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:21:30 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:21:30 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:21:30 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:21:30 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:21:30 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:21:31 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:21:31 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:21:31 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:31 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:31 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:31 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:31 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:31 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:31 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:31 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:31 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:21:31 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:21:33 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:33 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:33 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:33 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:33 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:33 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:33 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:33 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:34 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:21:34 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:21:36 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:46 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:46 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:56 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:56 INFO  tests.TestBase - End of method --> addContactTestDataProvider
21:21:56 INFO  tests.TestBase - Start method  --> addContactTestDataProvider
21:21:56 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:21:56 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:21:56 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:21:56 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:21:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:21:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:21:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:21:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:21:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:21:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:21:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:21:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:21:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:21:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:21:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:21:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:21:58 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:21:58 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:21:58 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:21:58 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:21:59 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:21:59 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:21:59 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:21:59 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:21:59 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:21:59 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:22:00 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:22:00 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:22:00 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:22:00 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:22:00 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:22:00 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:22:00 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:22:00 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:22:01 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:22:01 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:22:01 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:22:01 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:22:01 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:01 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:01 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:01 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:01 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:01 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:01 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:01 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:01 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:22:01 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:22:04 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:04 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:04 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:04 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:04 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:04 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:04 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:04 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:04 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:22:04 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:22:06 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:16 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:16 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:26 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:26 INFO  tests.TestBase - End of method --> addContactTestDataProvider
21:22:26 INFO  tests.TestBase - Start method  --> removeAllContacts
21:22:26 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:22:26 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:22:26 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:22:26 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:22:27 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:22:27 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:22:27 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:22:27 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:22:27 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:22:27 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:22:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:22:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:22:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:22:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:22:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:22:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:22:28 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:22:28 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:22:29 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:22:29 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:22:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:29 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:22:29 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:22:31 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:41 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:41 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:52 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:52 INFO  tests.TestBase - End of method --> removeAllContacts
21:22:52 INFO  tests.TestBase - Start method  --> removeOneContact
21:22:52 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:22:52 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:22:52 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:22:52 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:22:52 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:22:52 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:22:52 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:22:52 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:22:53 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:22:53 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:22:53 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:22:53 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:22:53 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:22:53 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:22:53 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:22:53 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:22:54 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:22:54 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:22:54 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:22:54 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:22:54 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:54 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:54 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:22:54 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:22:54 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:22:54 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:22:57 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:23:07 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:23:07 INFO  tests.TestBase - End of method --> removeOneContact
